defect_id	test_id	reason
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_recommendation_omission.py::test_retrieval_returns_the_not_obtained_record_rather_than_nothing	It does not involve prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_recommendation_omission.py::test_the_not_obtained_record_survives_persistence	It does not involve continuation prior-state handling.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_recommendation_omission.py::test_the_report_renders_that_differently_from_a_criterion_owed_no_test	It does not inspect prior-run carry into review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_recommendation_omission.py::test_the_report_says_the_prescription_was_not_obtained	The test does not exercise continuation reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_recommendation_omission.py::test_two_runs_over_the_same_inputs_render_the_same_report	It does not use prior-review carry state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_boundary_obligation_renders_as_not_applicable_not_as_a_missing_test	The test never constructs a prior review for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_boundary_with_nothing_examined_does_not_claim_non_violation	It does not involve prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_carried_forward_obligation_says_so_and_names_the_revision	It does not inspect prior-run verdict threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_first_review_renders_no_changes_section	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_fresh_obligation_carries_no_such_label	It does not involve prior-run review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_recommendation_sits_under_its_own_obligation_and_no_other	It never exercises prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_respected_boundary_is_one_claim_over_the_examined_set_not_a_listing	It does not involve prior-run verdict carriage.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_review_with_gaps_closes_by_pointing_at_the_retrieval_command	It does not exercise continuation reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_a_review_with_no_obligations_does_not_advertise_retrieval	The test does not construct prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_empty_review_renders_the_full_shell	The review under test has no prior carried verdicts.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_every_test_evidence_line_shows_a_tier	The test does not construct a prior review.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_multi_word_verdict_renders_as_the_16_headline	It does not involve prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_open_questions_and_recommendations_are_numbered	It does not cover prior-review carryover behavior.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_report_renders_each_obligation_with_both_axes_numbered	The test does not construct or inspect prior-run carry state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_status_is_stated_in_words_not_symbols	It does not inspect prior-run reuse state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_test_citations_name_the_test_not_just_the_file	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_the_report_states_what_closed_since_the_prior_review	The test does not construct or inspect prior-run carry state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_the_two_axes_render_independently_for_the_same_obligation	It does not exercise prior-run carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_tier_label_comes_from_the_recorded_tier_not_a_hardcoded_string	The test does not involve prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_report.py::test_unclassified_obligation_renders_as_unclassified	It does not exercise prior-run verdict carrying.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_rerun.py::test_a_prior_review_of_a_different_task_is_not_used	It does not inspect prior-run carryover state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_rerun.py::test_a_rerun_still_reports_a_gap_in_code_the_new_work_never_touched	It does not assert how prior verdicts are threaded into continuation state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_rerun.py::test_a_review_predating_task_recording_is_not_used	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_rerun.py::test_a_stale_prior_verdict_is_replaced_rather_than_surviving	It does not inspect the prior-review plumbing.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_rerun.py::test_archetype_9_rerun_flips_the_weak_obligation_and_updates_the_verdict	It does not inspect the prior-review carry machinery directly.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_rerun.py::test_nothing_from_a_non_selected_ancestor_review_reaches_the_rerun	It does not assert anything about ledger_prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_review_state.py::test_review_evidence_tier_summary_is_derived_not_stored	The test does not cover prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_review_state.py::test_review_round_trips_empty	The test does not cover continuation reuse behavior.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_review_state.py::test_review_round_trips_populated	The test does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_review_store.py::test_rerun_over_the_same_head_overwrites_in_place	It does not construct prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_review_store.py::test_review_round_trips_through_the_store	It does not exercise prior-review carry-in.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_review_store.py::test_stored_form_is_canonical	It does not exercise prior-run carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_stage_attribution.py::test_a_real_review_run_attributes_every_call_it_made	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_stage_attribution.py::test_the_breakdown_never_reaches_review_state	It does not cover prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_stage_attribution.py::test_the_breakdown_never_reaches_the_rendered_report	The test does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_stage_attribution.py::test_two_runs_whose_calls_cost_different_amounts_still_agree_byte_for_byte	It never constructs a prior review for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_supplied_ids.py::test_the_schema_name_is_preserved_so_the_request_key_stays_meaningful	It does not involve review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_unevidenceable_obligations.py::test_a_config_only_change_produces_a_report	The test does not inspect prior-run carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_unevidenceable_obligations.py::test_it_survives_persistence	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_unevidenceable_obligations.py::test_the_report_renders_that_differently_from_a_missing_test	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_unevidenceable_obligations.py::test_the_report_says_test_evidence_is_not_required_and_why	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_usage.py::test_naming_the_stage_does_not_change_the_request_key	It does not exercise review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_usage.py::test_recording_usage_fields_does_not_change_the_request_key	It does not build a prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/benchmark/test_case.py::test_benchmark_case_round_trips_with_reviewer_output_and_score	Continuation loading is not exercised.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/benchmark/test_coverage.py::test_cli_and_benchmark_share_one_pipeline	It never exercises loading prior verdicts on continue.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/benchmark/test_coverage.py::test_neither_the_pipeline_nor_the_cli_writes_into_the_reviewed_repo	It does not test loading carried verdicts on continuation.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/benchmark/test_fixtures.py::test_head_content_wins_when_the_replacement_has_matching_metadata	It does not exercise loading prior verdicts.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/benchmark/test_scoring.py::test_empty_review_yields_an_all_miss_score	Continuation loading is not part of this test.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/benchmark/test_scoring.py::test_metrics_are_none_when_their_ground_truth_is_empty	It does not exercise continuation loading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/defects/test_enumeration.py::test_the_enumerated_sets_survive_a_round_trip_through_persisted_state	It does not exercise continuation loading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-loaded-on-continue	tests/defects/test_enumeration.py::test_the_report_says_when_a_set_was_reused_rather_than_produced_again	It does not run a continuation path.
